2014-01-01,-12919.56
2014-02-01,-5460.03
2014-03-01,-13926.12
2014-04-01,-200.13
2014-05-01,-23500.41
2014-06-01,-975.16
2014-07-01,-0.21
2014-08-01,-9316.35
2014-09-01,-916.28
2014-10-01,-18001.69
2014-11-01,-0.1
2014-12-01,0.0
